가해자,1786,3545,2953,NNP,*,F,가해자,*,*,*,*,*
필리버스터,1786,3545,2953,NNP,*,F,필리버스터,*,*,*,*,*
외교부,1786,3545,4005,NNP,*,F,외교부,*,*,*,*,*
사랑제일교회,1786,3545,2953,NNP,*,F,사랑제일교회,*,*,*,*,*
국산화,1786,3545,2953,NNP,*,F,국산화,*,*,*,*,*
디자인,1786,3546,2697,NNP,*,T,디자인,*,*,*,*,*
테슬라,1786,3545,2953,NNP,*,F,테슬라,*,*,*,*,*
가상화폐,1786,3545,2953,NNP,*,F,가상화폐,*,*,*,*,*
일자리,1786,3545,2280,NNP,*,F,일자리,*,*,*,*,*
유승민,1786,3546,2953,NNP,*,T,유승민,*,*,*,*,*
청문회,1786,3545,2893,NNP,*,F,청문회,*,*,*,*,*
대선후보,1786,3545,2953,NNP,*,F,대선후보,*,*,*,*,*
선수단,1786,3546,2368,NNP,*,T,선수단,*,*,*,*,*
스타트업,1786,3546,2953,NNP,*,T,스타트업,*,*,*,*,*
고유정,1786,3546,2953,NNP,*,T,고유정,*,*,*,*,*
시진핑,1786,3546,2953,NNP,*,T,시진핑,*,*,*,*,*
심의위,1786,3545,2953,NNP,*,F,심의위,*,*,*,*,*
시험장,1786,3546,2576,NNP,*,T,시험장,*,*,*,*,*
인사청문회,1786,3545,2953,NNP,*,F,인사청문회,*,*,*,*,*
사회적,1786,3546,2953,NNP,*,T,사회적,*,*,*,*,*
거리,1786,3545,4178,NNP,*,F,거리,*,*,*,*,*
위중증,1786,3546,2953,NNP,*,T,위중증,*,*,*,*,*
환자,1786,3545,2262,NNP,*,F,환자,*,*,*,*,*
갤럭시,1786,3545,2953,NNP,*,F,갤럭시,*,*,*,*,*
이사회,1786,3545,2845,NNP,*,F,이사회,*,*,*,*,*
수돗물,1786,3546,2949,NNP,*,T,수돗물,*,*,*,*,*
페스티벌,1786,3546,2953,NNP,*,T,페스티벌,*,*,*,*,*
캐릭터,1786,3545,2930,NNP,*,F,캐릭터,*,*,*,*,*
머스크,1786,3545,2953,NNP,*,F,머스크,*,*,*,*,*
유동규,1786,3545,2953,NNP,*,F,유동규,*,*,*,*,*
투표율,1786,3546,2953,NNP,*,T,투표율,*,*,*,*,*
블링컨,1786,3546,2953,NNP,*,T,블링컨,*,*,*,*,*
정인이,1786,3545,2953,NNP,*,F,정인이,*,*,*,*,*
검찰,1786,3546,2942,NNP,*,T,검찰,*,*,*,*,*
